,Order ID,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,last_ordered,Returned
5762,CA-2017-104108,Standard Class,RP-19855,OFF-AR-10000817-0,0.2,5,12.16,2.128,2639,No
5763,CA-2017-104136,Second Class,SF-20065,OFF-PA-10001033-0,0.0,1,40.99,20.0851,2670,No
5764,CA-2017-104136,Second Class,SF-20065,OFF-PA-10004243-0,0.0,10,189.7,91.056,2670,No
5765,CA-2017-104220,Standard Class,BV-11245,FUR-FU-10002597-0,0.0,7,34.58,14.5236,2945,No
5766,CA-2017-104220,Standard Class,BV-11245,OFF-AR-10004648-0,0.0,2,40.3,10.881,2945,No
5767,CA-2017-104220,Standard Class,BV-11245,OFF-BI-10000301-0,0.0,5,32.35,16.175,2945,No
5768,CA-2017-104220,Standard Class,BV-11245,OFF-BI-10001036-0,0.0,2,18.28,9.14,2945,No
5769,CA-2017-104220,Standard Class,BV-11245,OFF-BI-10003910-0,0.0,1,7.71,3.4695,2945,No
5770,CA-2017-104220,Standard Class,BV-11245,TEC-PH-10004614-0,0.0,3,207.0,51.75,2945,No
5771,CA-2017-104318,Standard Class,FH-14275,OFF-AP-10000358-0,0.2,2,20.768,2.3364,2842,No
5772,CA-2017-104381,Standard Class,RD-19810,OFF-BI-10001628-0,0.2,4,33.376,10.43,2625,No
5773,CA-2017-104388,First Class,DK-12835,TEC-PH-10002293-0,0.0,4,79.96,22.3888,2789,No
5774,CA-2017-104577,Standard Class,CK-12205,OFF-PA-10000659-0,0.0,5,87.6,42.048,2843,No
5775,CA-2017-104619,Standard Class,KD-16495,OFF-AP-10001492-0,0.0,3,25.86,6.7236,2951,No
5776,CA-2017-104619,Standard Class,KD-16495,OFF-BI-10004318-0,0.2,2,276.784,89.9548,2951,No
5777,CA-2017-104619,Standard Class,KD-16495,TEC-PH-10000193-0,0.2,3,110.352,8.2764,2951,No
5778,CA-2017-104640,Standard Class,FH-14275,OFF-BI-10003925-0,0.2,3,931.176,314.2719,2661,No
5779,CA-2017-104640,Standard Class,FH-14275,TEC-PH-10002200-0,0.0,2,430.88,124.9552,2661,No
5780,CA-2017-104647,Standard Class,CK-12595,OFF-PA-10002870-0,0.0,6,37.44,16.848,2921,No
5781,CA-2017-104731,Standard Class,AM-10705,FUR-BO-10003441-0,0.0,3,302.94,69.6762,2773,No
5782,CA-2017-104731,Standard Class,AM-10705,FUR-FU-10003274-0,0.0,5,8.8,3.872,2773,No
5783,CA-2017-104731,Standard Class,AM-10705,OFF-AR-10003727-0,0.0,6,101.94,29.5626,2773,No
5784,CA-2017-104731,Standard Class,AM-10705,OFF-AR-10003829-0,0.0,6,19.68,5.7072,2773,No
5785,CA-2017-104731,Standard Class,AM-10705,OFF-BI-10003355-0,0.0,3,14.94,7.1712,2773,No
5786,CA-2017-104731,Standard Class,AM-10705,OFF-SU-10003505-0,0.0,2,231.72,11.586,2773,No
5787,CA-2017-104731,Standard Class,AM-10705,TEC-PH-10002660-0,0.0,4,271.96,67.99,2773,No
5788,CA-2017-104745,Standard Class,GT-14755,OFF-PA-10002036-0,0.2,5,25.92,9.396,2826,No
5789,CA-2017-104745,Standard Class,GT-14755,OFF-ST-10002205-0,0.2,3,53.424,4.6746,2826,No
5790,CA-2017-104801,Standard Class,FH-14350,FUR-FU-10004017-0,0.0,1,107.53,21.506,2931,No
5791,CA-2017-104801,Standard Class,FH-14350,OFF-AR-10001547-0,0.0,3,6.63,1.7901,2931,No
5792,CA-2017-104801,Standard Class,FH-14350,TEC-AC-10001838-0,0.0,4,799.96,343.9828,2931,No
5793,CA-2017-104822,Same Day,RB-19465,OFF-LA-10002034-0,0.0,5,24.55,12.0295,2682,No
5794,CA-2017-104850,Standard Class,TW-21025,FUR-CH-10003774-0,0.2,4,291.136,-25.4744,2811,No
5795,CA-2017-104864,Second Class,JS-15685,OFF-AP-10002684-0,0.2,4,389.056,48.632,2653,No
5796,CA-2017-104864,Second Class,JS-15685,OFF-BI-10001636-0,0.7,8,20.232,-16.1856,2653,No
5797,CA-2017-104864,Second Class,JS-15685,OFF-PA-10003309-0,0.2,8,41.472,14.5152,2653,No
5798,CA-2017-104864,Second Class,JS-15685,OFF-PA-10004609-0,0.2,4,20.736,7.2576,2653,No
5799,CA-2017-104864,Second Class,JS-15685,OFF-ST-10002301-0,0.2,5,81.36,-19.323,2653,No
5800,CA-2017-104885,Standard Class,DB-13555,FUR-BO-10003660-0,0.0,2,441.96,101.6508,2914,No
5801,CA-2017-104885,Standard Class,DB-13555,OFF-AR-10001615-0,0.0,3,59.52,15.4752,2914,No
5802,CA-2017-104885,Standard Class,DB-13555,OFF-EN-10003286-0,0.0,7,57.96,27.2412,2914,No
5803,CA-2017-104885,Standard Class,DB-13555,OFF-PA-10002764-0,0.0,6,68.04,33.3396,2914,No
5804,CA-2017-104906,Standard Class,JP-15460,OFF-PA-10001184-0,0.0,3,17.94,8.7906,2931,No
5805,CA-2017-104913,Standard Class,DK-13090,TEC-PH-10000923-0,0.0,5,74.95,36.7255,2653,No
5806,CA-2017-104927,Standard Class,AG-10330,OFF-BI-10003429-0,0.8,5,6.33,-9.8115,2619,No
5807,CA-2017-104927,Standard Class,AG-10330,OFF-PA-10000019-0,0.2,5,25.92,9.072,2619,No
5808,CA-2017-104927,Standard Class,AG-10330,OFF-PA-10000176-0,0.2,5,75.88,26.558,2619,No
5809,CA-2017-105053,Second Class,CS-12355,OFF-BI-10001634-0,0.2,3,17.472,6.3336,2787,No
5810,CA-2017-105074,Standard Class,MB-17305,OFF-PA-10002666-0,0.2,3,21.744,6.795,2800,No
5811,CA-2017-105130,Standard Class,PJ-18835,OFF-AR-10003394-0,0.0,4,11.76,3.1752,2650,No
5812,CA-2017-105130,Standard Class,PJ-18835,OFF-BI-10001191-0,0.2,2,40.736,14.7668,2650,No
5813,CA-2017-105144,Standard Class,SZ-20035,OFF-LA-10003923-0,0.2,2,23.68,8.88,2667,No
5814,CA-2017-105193,Standard Class,JL-15835,OFF-AR-10001547-0,0.0,5,11.05,2.9835,2891,No
5815,CA-2017-105214,First Class,TS-21610,FUR-CH-10000015-0,0.2,7,1212.96,90.972,2808,No
5816,CA-2017-105214,First Class,TS-21610,OFF-PA-10001776-0,0.0,2,18.54,8.7138,2808,No
5817,CA-2017-105235,Standard Class,SM-20950,FUR-FU-10000521-0,0.0,2,58.68,18.1908,2636,No
5818,CA-2017-105235,Standard Class,SM-20950,FUR-FU-10001487-0,0.0,3,20.94,6.0726,2636,No
5819,CA-2017-105235,Standard Class,SM-20950,OFF-AP-10001271-0,0.0,5,254.9,68.823,2636,No
5820,CA-2017-105326,Standard Class,KT-16480,OFF-PA-10001639-0,0.0,4,25.92,12.4416,2743,No
5821,CA-2017-105333,Standard Class,VP-21730,OFF-ST-10001809-0,0.0,3,269.49,5.3898,2641,No
5822,CA-2017-105333,Standard Class,VP-21730,OFF-ST-10002182-0,0.0,4,83.56,1.6712,2641,No
5823,CA-2017-105333,Standard Class,VP-21730,TEC-PH-10001468-0,0.0,3,546.06,163.818,2641,No
5824,CA-2017-105410,First Class,ND-18370,OFF-BI-10004970-0,0.2,6,19.824,6.6906,2897,No
5825,CA-2017-105410,First Class,ND-18370,TEC-AC-10001552-0,0.0,2,99.54,10.9494,2897,No
5826,CA-2017-105410,First Class,ND-18370,TEC-AC-10002926-0,0.0,4,199.96,85.9828,2897,No
5827,CA-2017-105410,First Class,ND-18370,TEC-PH-10000038-0,0.2,6,657.504,-131.5008,2897,No
5828,CA-2017-105445,Second Class,BP-11095,OFF-FA-10001229-0,0.2,3,9.432,3.0654,2924,No
5829,CA-2017-105480,Standard Class,DK-13225,OFF-BI-10003291-0,0.2,1,6.984,2.3571,2621,No
5830,CA-2017-105480,Standard Class,DK-13225,OFF-PA-10002787-0,0.0,1,6.48,3.1104,2621,No
5831,CA-2017-105487,Standard Class,CS-12250,OFF-ST-10002301-0,0.0,2,40.68,0.4068,2694,No
5832,CA-2017-105487,Standard Class,CS-12250,TEC-AC-10002305-0,0.0,2,36.0,6.48,2694,No
5833,CA-2017-105487,Standard Class,CS-12250,TEC-AC-10003610-0,0.0,4,239.96,115.1808,2694,No
5834,CA-2017-105487,Standard Class,CS-12250,TEC-PH-10001336-0,0.2,1,103.192,11.6091,2694,No
5835,CA-2017-105543,Same Day,BG-11695,OFF-ST-10003123-0,0.0,1,33.29,7.9896,2647,No
5836,CA-2017-105620,First Class,JH-15430,FUR-FU-10004963-0,0.2,3,21.0,5.775,2616,No
5837,CA-2017-105620,First Class,JH-15430,TEC-MA-10004626-0,0.5,2,120.0,-7.2,2616,No
5838,CA-2017-105669,Second Class,SJ-20125,FUR-CH-10003774-0,0.3,5,318.43,-77.333,2715,No
5839,CA-2017-105669,Second Class,SJ-20125,OFF-AR-10000390-0,0.2,3,9.912,3.2214,2715,No
5840,CA-2017-105669,Second Class,SJ-20125,OFF-BI-10002412-0,0.8,5,5.8,-10.15,2715,No
5841,CA-2017-105669,Second Class,SJ-20125,TEC-PH-10002415-0,0.2,6,1415.76,88.485,2715,No
5842,CA-2017-105809,First Class,HW-14935,FUR-FU-10004090-0,0.0,1,22.23,7.3359,2924,No
5843,CA-2017-105809,First Class,HW-14935,TEC-PH-10001580-0,0.2,2,215.968,18.8972,2924,No
5844,CA-2017-105823,Standard Class,RB-19465,FUR-CH-10000454-0,0.0,2,487.96,146.388,2802,No
5845,CA-2017-105851,Standard Class,SE-20110,OFF-SU-10002881-0,0.2,2,1332.496,-299.8116,2903,No
5846,CA-2017-105886,Standard Class,DB-13660,FUR-FU-10001037-0,0.0,2,18.96,8.532,2623,No
5847,CA-2017-105914,Standard Class,PV-18985,OFF-BI-10002854-0,0.2,5,112.12,42.045,2700,No
5848,CA-2017-105914,Standard Class,PV-18985,OFF-ST-10003716-0,0.0,7,1575.14,204.7682,2700,No
5849,CA-2017-105921,Standard Class,JM-15250,FUR-TA-10001095-0,0.2,3,418.296,5.2287,2749,No
5850,CA-2017-105991,First Class,LH-17020,FUR-BO-10004467-0,0.7,3,89.991,-152.9847,2850,No
5851,CA-2017-105991,First Class,LH-17020,OFF-BI-10003274-0,0.7,8,9.552,-7.3232,2850,No
5852,CA-2017-105991,First Class,LH-17020,OFF-EN-10002600-0,0.2,9,21.24,7.434,2850,No
5853,CA-2017-106033,Second Class,FG-14260,OFF-AR-10002818-0,0.0,4,87.92,26.376,2687,No
5854,CA-2017-106047,Standard Class,CS-11860,OFF-PA-10000791-0,0.2,1,3.816,1.1925,2782,No
5855,CA-2017-106068,Standard Class,RB-19330,OFF-BI-10000962-0,0.8,3,9.762,-15.1311,2679,No
5856,CA-2017-106068,Standard Class,RB-19330,OFF-ST-10002344-0,0.2,4,259.136,-58.3056,2679,No
5857,CA-2017-106068,Standard Class,RB-19330,OFF-ST-10004507-0,0.2,1,13.72,1.2005,2679,No
5858,CA-2017-106068,Standard Class,RB-19330,TEC-AC-10002942-0,0.2,1,55.2,-2.07,2679,No
5859,CA-2017-106103,Standard Class,SC-20305,TEC-AC-10003832-0,0.0,4,132.52,54.3332,2814,No
5860,CA-2017-106180,Standard Class,SH-19975,OFF-AR-10000940-0,0.0,3,8.82,2.3814,2714,No
5861,CA-2017-106180,Standard Class,SH-19975,OFF-EN-10004030-0,0.0,3,10.86,5.1042,2714,No
5862,CA-2017-106180,Standard Class,SH-19975,OFF-PA-10004327-0,0.0,3,143.7,68.976,2714,No
5863,CA-2017-106355,First Class,AT-10435,OFF-AR-10000246-0,0.0,4,11.12,2.8912,2883,No
5864,CA-2017-106432,Standard Class,CA-12265,FUR-BO-10004360-0,0.32,3,328.3992,-91.7586,2683,No
5865,CA-2017-106432,Standard Class,CA-12265,OFF-BI-10002799-0,0.8,2,2.072,-3.5224,2683,No
5866,CA-2017-106537,Standard Class,RH-19495,OFF-PA-10000223-0,0.2,4,20.736,7.2576,2751,No
5867,CA-2017-106691,Standard Class,CC-12370,OFF-BI-10000145-0,0.8,2,1.248,-1.9344,2665,No
5868,CA-2017-106747,First Class,TS-21505,FUR-FU-10004188-0,0.0,1,102.3,26.598,2791,No
5869,CA-2017-106782,Standard Class,LP-17095,OFF-ST-10004459-0,0.0,1,375.34,18.767,2620,No
5870,CA-2017-106824,Standard Class,AT-10735,OFF-FA-10001135-0,0.0,3,5.94,0.1188,2787,No
5871,CA-2017-106831,First Class,FH-14350,OFF-BI-10003429-0,0.7,2,3.798,-2.6586,2823,No
5872,CA-2017-106831,First Class,FH-14350,OFF-PA-10000682-0,0.2,6,27.744,10.0572,2823,No
5873,CA-2017-106831,First Class,FH-14350,TEC-PH-10001700-0,0.4,4,158.376,-34.3148,2823,No
5874,CA-2017-106852,Standard Class,ST-20530,OFF-AR-10003829-0,0.2,2,5.248,0.5904,2804,No
5875,CA-2017-106852,Standard Class,ST-20530,OFF-PA-10001639-0,0.2,6,31.104,10.8864,2804,No
5876,CA-2017-106859,Second Class,BF-11215,OFF-PA-10001534-0,0.0,7,45.36,21.7728,2903,No
5877,CA-2017-106859,Second Class,BF-11215,OFF-PA-10001815-0,0.0,6,288.24,138.3552,2903,No
5878,CA-2017-106859,Second Class,BF-11215,OFF-ST-10000615-0,0.0,8,90.8,25.424,2903,No
5879,CA-2017-106859,Second Class,BF-11215,TEC-AC-10004001-0,0.0,5,214.95,88.1295,2903,No
5880,CA-2017-106859,Second Class,BF-11215,TEC-PH-10004531-0,0.2,8,140.736,49.2576,2903,No
5881,CA-2017-106943,Standard Class,FO-14305,OFF-BI-10003669-0,0.2,2,8.64,3.024,2657,No
5882,CA-2017-106964,First Class,HR-14770,OFF-BI-10000320-0,0.2,2,11.808,4.2804,2624,No
5883,CA-2017-107125,Standard Class,BD-11320,FUR-FU-10000732-0,0.0,3,18.84,6.0288,2644,No
5884,CA-2017-107125,Standard Class,BD-11320,OFF-BI-10001989-0,0.2,7,117.488,41.1208,2644,No
5885,CA-2017-107132,Standard Class,SC-20260,OFF-BI-10001071-0,0.2,2,102.368,37.1084,2798,No
5886,CA-2017-107132,Standard Class,SC-20260,OFF-PA-10003790-0,0.0,3,68.52,31.5192,2798,No
5887,CA-2017-107132,Standard Class,SC-20260,OFF-ST-10001490-0,0.0,4,713.88,214.164,2798,No
5888,CA-2017-107132,Standard Class,SC-20260,OFF-SU-10002503-0,0.0,5,28.4,8.236,2798,No
5889,CA-2017-107167,Standard Class,ND-18460,OFF-ST-10003805-0,0.2,8,1347.52,84.22,2814,No
5890,CA-2017-107174,Standard Class,AB-10060,FUR-CH-10003312-0,0.2,2,449.568,-73.0548,2665,No
5891,CA-2017-107174,Standard Class,AB-10060,FUR-TA-10004575-0,0.0,7,2036.86,366.6348,2665,No
5892,CA-2017-107174,Standard Class,AB-10060,TEC-AC-10001465-0,0.0,3,108.96,32.688,2665,No
5893,CA-2017-107209,Second Class,JW-15955,FUR-CH-10001146-0,0.2,4,194.848,12.178,2767,No
5894,CA-2017-107244,Standard Class,AG-10390,FUR-FU-10002597-0,0.0,4,19.76,8.2992,2725,No
5895,CA-2017-107265,Standard Class,ML-17755,OFF-PA-10000474-0,0.0,3,106.32,49.9704,2879,No
5896,CA-2017-107293,First Class,CS-12400,OFF-AR-10003732-0,0.0,1,2.78,0.7228,2727,No
5897,CA-2017-107314,First Class,MZ-17335,FUR-FU-10003489-0,0.0,3,25.83,9.5571,2641,No
5898,CA-2017-107321,Standard Class,AW-10930,OFF-BI-10004022-0,0.2,3,6.672,2.1684,2732,No
5899,CA-2017-107321,Standard Class,AW-10930,TEC-PH-10002200-0,0.2,4,689.408,77.5584,2732,No
5900,CA-2017-107342,Standard Class,VF-21715,OFF-PA-10001745-0,0.0,4,28.16,13.2352,2624,No
5901,CA-2017-107461,Second Class,PK-19075,OFF-BI-10002003-0,0.0,6,23.88,11.2236,2620,No
5902,CA-2017-107503,Standard Class,GA-14725,FUR-FU-10003878-0,0.2,4,48.896,8.5568,2974,No
5903,CA-2017-107517,Standard Class,FC-14335,OFF-AP-10000275-0,0.0,5,1640.7,459.396,2939,No
5904,CA-2017-107517,Standard Class,FC-14335,TEC-PH-10003505-0,0.2,5,371.2,41.76,2939,No
5905,CA-2017-107552,Same Day,AI-10855,OFF-PA-10002947-0,0.0,1,6.68,3.2064,2850,No
5906,CA-2017-107629,Same Day,DB-13060,FUR-FU-10002298-0,0.6,6,266.352,-292.9872,2627,No
5907,CA-2017-107629,Same Day,DB-13060,FUR-FU-10004091-0,0.6,3,56.328,-26.7558,2627,No
5908,CA-2017-107629,Same Day,DB-13060,OFF-AR-10002987-0,0.2,6,95.232,24.9984,2627,No
5909,CA-2017-107629,Same Day,DB-13060,TEC-AC-10004510-0,0.2,3,39.264,-4.908,2627,No
5910,CA-2017-107713,Standard Class,JB-16000,OFF-BI-10002026-0,0.0,3,174.3,81.921,2903,No
5911,CA-2017-107720,Standard Class,VM-21685,OFF-ST-10001414-0,0.0,3,46.26,12.0276,2665,No
5912,CA-2017-107727,Second Class,MA-17560,OFF-PA-10000249-0,0.2,3,29.472,9.9468,2683,No
5913,CA-2017-107748,Second Class,AG-10330,OFF-PA-10002005-0,0.0,2,12.96,6.2208,2631,No
5914,CA-2017-107748,Second Class,AG-10330,TEC-PH-10003215-0,0.2,4,95.84,34.742,2631,No
5915,CA-2017-107797,Second Class,EB-13705,OFF-PA-10003848-0,0.2,8,41.472,14.5152,2847,No
5916,CA-2017-107825,Same Day,NB-18655,FUR-FU-10000206-0,0.0,2,5.82,2.7354,2653,Yes
5917,CA-2017-107825,Same Day,NB-18655,OFF-LA-10003720-0,0.0,2,7.38,3.4686,2653,Yes
5918,CA-2017-107825,Same Day,NB-18655,OFF-ST-10000777-0,0.0,1,37.76,10.5728,2653,Yes
5919,CA-2017-107825,Same Day,NB-18655,OFF-ST-10001321-0,0.0,6,92.52,24.9804,2653,Yes
5920,CA-2017-107832,Second Class,FH-14275,OFF-BI-10001658-0,0.7,1,7.476,-5.9808,2648,No
5921,CA-2017-107853,Standard Class,CD-11920,OFF-PA-10000520-0,0.0,2,12.96,6.2208,2829,No
5922,CA-2017-107874,Standard Class,SW-20275,FUR-FU-10003535-0,0.0,1,27.42,11.2422,2650,No
5923,CA-2017-107909,Standard Class,SS-20875,OFF-BI-10003476-0,0.2,5,22.92,8.022,2731,No
5924,CA-2017-107909,Standard Class,SS-20875,TEC-AC-10001998-0,0.0,1,19.99,6.7966,2731,No
5925,CA-2017-107958,First Class,AH-10120,OFF-BI-10001787-0,0.8,4,5.232,-8.1096,2792,No
5926,CA-2017-107958,First Class,AH-10120,OFF-PA-10000357-0,0.2,5,163.96,59.4355,2792,No
5927,CA-2017-107986,Same Day,MW-18220,OFF-ST-10001325-0,0.0,3,31.44,8.4888,2628,No
5928,CA-2017-108000,Standard Class,LS-16945,OFF-EN-10002621-0,0.0,1,9.78,4.89,2963,No
5929,CA-2017-108035,Standard Class,TT-21070,FUR-CH-10000454-0,0.2,2,390.368,48.796,2642,No
5930,CA-2017-108035,Standard Class,TT-21070,FUR-FU-10004017-0,0.2,5,101.52,19.035,2642,No
5931,CA-2017-108070,Standard Class,JE-15745,FUR-BO-10001337-0,0.15,1,102.833,-6.049,2869,No
5932,CA-2017-108070,Standard Class,JE-15745,OFF-ST-10004804-0,0.0,4,205.92,2.0592,2869,No
5933,CA-2017-108091,Standard Class,EK-13795,OFF-AR-10000255-0,0.0,4,23.36,6.0736,2655,No
5934,CA-2017-108112,Standard Class,DK-12895,FUR-FU-10001488-0,0.2,4,339.136,0.0,2656,No
5935,CA-2017-108112,Standard Class,DK-12895,FUR-FU-10003553-0,0.2,4,220.064,55.016,2656,No
5936,CA-2017-108287,First Class,AG-10330,OFF-AR-10001315-0,0.2,9,12.672,1.4256,2623,No
5937,CA-2017-108294,Same Day,LS-16975,OFF-BI-10004965-0,0.0,3,34.5,15.525,2631,Yes
5938,CA-2017-108322,Standard Class,SS-20140,FUR-FU-10001935-0,0.2,8,23.68,6.216,2855,No
5939,CA-2017-108322,Standard Class,SS-20140,TEC-AC-10003433-0,0.2,3,2.376,0.7425,2855,No
5940,CA-2017-108329,Standard Class,LE-16810,TEC-PH-10001918-0,0.2,4,444.768,44.4768,2632,No
5941,CA-2017-108441,Standard Class,SB-20170,FUR-CH-10000595-0,0.1,4,858.24,143.04,2812,No
5942,CA-2017-108441,Standard Class,SB-20170,OFF-AR-10004691-0,0.0,3,64.14,16.6764,2812,No
5943,CA-2017-108441,Standard Class,SB-20170,OFF-BI-10000848-0,0.2,3,13.128,4.2666,2812,No
5944,CA-2017-108441,Standard Class,SB-20170,OFF-PA-10000697-0,0.0,4,19.04,9.3296,2812,No
5945,CA-2017-108539,Second Class,SC-20725,OFF-BI-10001031-0,0.2,2,8.544,2.8836,2895,No
5946,CA-2017-108539,Second Class,SC-20725,OFF-BI-10003981-0,0.2,3,10.896,3.9498,2895,No
5947,CA-2017-108539,Second Class,SC-20725,OFF-ST-10003208-0,0.0,4,725.84,210.4936,2895,No
5948,CA-2017-108553,Standard Class,SK-19990,OFF-AP-10000026-0,0.0,2,121.94,35.3626,2862,No
5949,CA-2017-108553,Standard Class,SK-19990,OFF-SU-10002573-0,0.0,7,122.71,36.813,2862,No
5950,CA-2017-108560,Standard Class,JC-15385,FUR-FU-10002937-0,0.0,2,198.46,99.23,2786,No
5951,CA-2017-108560,Standard Class,JC-15385,OFF-BI-10001107-0,0.2,2,23.168,7.8192,2786,No
5952,CA-2017-108560,Standard Class,JC-15385,OFF-LA-10003930-0,0.0,8,786.48,385.3752,2786,No
5953,CA-2017-108560,Standard Class,JC-15385,TEC-AC-10003063-0,0.0,2,50.0,10.5,2786,No
5954,CA-2017-108574,Standard Class,MG-18145,TEC-AC-10002049-0,0.0,9,1115.91,200.8638,2695,No
5955,CA-2017-108574,Standard Class,MG-18145,TEC-PH-10000702-0,0.2,10,79.92,26.973,2695,No
5956,CA-2017-108574,Standard Class,MG-18145,TEC-PH-10003555-0,0.2,7,128.744,-28.9674,2695,No
5957,CA-2017-108749,First Class,DJ-13510,OFF-BI-10003707-0,0.0,3,45.78,22.89,2720,No
5958,CA-2017-108749,First Class,DJ-13510,OFF-PA-10003797-0,0.0,7,45.36,21.7728,2720,No
5959,CA-2017-108756,Standard Class,PO-18865,TEC-AC-10003237-0,0.0,3,31.8,13.674,2616,No
5960,CA-2017-108791,Standard Class,TM-21490,FUR-FU-10004018-0,0.0,1,14.89,4.0203,2767,No
5961,CA-2017-108791,Standard Class,TM-21490,TEC-PH-10002660-0,0.0,8,543.92,135.98,2767,No
5962,CA-2017-108854,Standard Class,DM-13345,OFF-BI-10001670-0,0.2,3,90.48,33.93,2633,No
5963,CA-2017-108854,Standard Class,DM-13345,OFF-BI-10002854-0,0.2,1,22.424,8.409,2633,No
5964,CA-2017-108854,Standard Class,DM-13345,OFF-PA-10003022-0,0.0,4,87.92,40.4432,2633,No
5965,CA-2017-108854,Standard Class,DM-13345,OFF-ST-10001837-0,0.0,1,42.76,11.1176,2633,No
5966,CA-2017-108910,Standard Class,KC-16540,FUR-FU-10002253-0,0.2,3,103.056,24.4758,2708,No
5967,CA-2017-108931,Standard Class,HZ-14950,OFF-PA-10002741-0,0.0,2,8.56,3.852,2718,Yes
5968,CA-2017-108931,Standard Class,HZ-14950,OFF-PA-10003845-0,0.0,2,11.56,5.6644,2718,Yes
5969,CA-2017-109085,First Class,CK-12325,FUR-CH-10003981-0,0.3,5,899.43,-12.849,2927,Yes
5970,CA-2017-109085,First Class,CK-12325,FUR-FU-10004973-0,0.2,2,30.144,8.2896,2927,Yes
5971,CA-2017-109085,First Class,CK-12325,FUR-TA-10001086-0,0.4,5,455.97,-106.393,2927,Yes
5972,CA-2017-109085,First Class,CK-12325,OFF-BI-10001525-0,0.7,5,5.715,-4.7625,2927,Yes
5973,CA-2017-109085,First Class,CK-12325,TEC-PH-10000526-0,0.4,1,57.594,-11.5188,2927,Yes
5974,CA-2017-109099,Standard Class,MM-18280,OFF-PA-10001033-0,0.0,1,40.99,20.0851,2696,No
5975,CA-2017-109183,Standard Class,LR-16915,TEC-MA-10001856-0,0.5,2,649.0,-272.58,2637,No
5976,CA-2017-109211,Standard Class,PS-19045,OFF-EN-10001532-0,0.0,1,16.98,8.49,2881,No
5977,CA-2017-109393,Second Class,JC-15775,FUR-BO-10003966-0,0.15,3,435.999,5.1294,2794,No
5978,CA-2017-109589,First Class,BD-11635,TEC-AC-10003116-0,0.0,4,71.0,27.69,2620,No
5979,CA-2017-109701,Same Day,AM-10360,OFF-AP-10002765-0,0.0,3,79.47,22.2516,2639,No
5980,CA-2017-109701,Same Day,AM-10360,OFF-AR-10001868-0,0.0,6,10.08,5.04,2639,No
5981,CA-2017-109701,Same Day,AM-10360,OFF-BI-10000632-0,0.2,2,69.456,22.5732,2639,No
5982,CA-2017-109701,Same Day,AM-10360,OFF-BI-10004187-0,0.2,6,9.024,3.1584,2639,No
5983,CA-2017-109701,Same Day,AM-10360,OFF-PA-10003724-0,0.0,2,10.86,5.3214,2639,No
5984,CA-2017-109715,Standard Class,AH-10585,OFF-PA-10004965-0,0.2,2,15.984,4.995,2632,No
5985,CA-2017-109750,Standard Class,FH-14365,TEC-PH-10000702-0,0.0,3,29.97,14.0859,2772,No
5986,CA-2017-109757,Second Class,MD-17350,OFF-AR-10002335-0,0.2,4,8.256,0.6192,2728,No
5987,CA-2017-109757,Second Class,MD-17350,OFF-BI-10001634-0,0.7,2,4.368,-3.0576,2728,No
5988,CA-2017-109757,Second Class,MD-17350,OFF-BI-10004001-0,0.7,5,25.56,-20.448,2728,No
5989,CA-2017-109757,Second Class,MD-17350,OFF-PA-10000007-0,0.2,4,11.52,3.744,2728,No
5990,CA-2017-109778,Standard Class,VM-21685,OFF-AR-10003759-0,0.2,2,2.912,0.91,2778,No
5991,CA-2017-109946,Standard Class,PL-18925,OFF-AR-10001419-0,0.2,5,16.52,2.065,2869,No
5992,CA-2017-109960,Second Class,DB-13210,OFF-AR-10001860-0,0.0,5,34.7,12.492,2632,No
5993,CA-2017-109960,Second Class,DB-13210,OFF-BI-10001636-0,0.0,4,33.72,15.5112,2632,No
5994,CA-2017-109960,Second Class,DB-13210,OFF-PA-10000349-0,0.0,3,14.94,7.0218,2632,No
5995,CA-2017-109960,Second Class,DB-13210,TEC-AC-10004859-0,0.0,6,104.88,41.952,2632,No
5996,CA-2017-110198,First Class,AG-10900,FUR-BO-10001798-0,0.2,3,314.352,-15.7176,2854,No
5997,CA-2017-110198,First Class,AG-10900,OFF-LA-10004409-0,0.2,2,4.608,1.4976,2854,No
5998,CA-2017-110212,Standard Class,SJ-20125,TEC-AC-10002331-0,0.0,5,48.9,18.093,2854,No
5999,CA-2017-110310,Standard Class,NB-18655,OFF-AR-10001662-0,0.2,3,6.576,0.5754,2675,No
6000,CA-2017-110310,Standard Class,NB-18655,OFF-BI-10001097-0,0.7,3,5.607,-3.9249,2675,No
6001,CA-2017-110310,Standard Class,NB-18655,OFF-PA-10001685-0,0.2,7,56.784,20.5842,2675,No
6002,CA-2017-110373,Second Class,MA-17560,OFF-AR-10003045-0,0.2,3,7.056,2.205,2675,No
6003,CA-2017-110373,Second Class,MA-17560,TEC-PH-10001536-0,0.2,2,27.184,2.0388,2675,No
6004,CA-2017-110380,Standard Class,PF-19225,OFF-AR-10000422-0,0.0,3,6.57,1.7739,2730,No
6005,CA-2017-110429,Standard Class,DM-13015,OFF-BI-10000216-0,0.7,3,11.673,-7.782,2668,No
6006,CA-2017-110443,Standard Class,CK-12205,OFF-BI-10001670-0,0.2,5,150.8,56.55,2650,No
6007,CA-2017-110443,Standard Class,CK-12205,OFF-PA-10003797-0,0.0,8,51.84,24.8832,2650,No
6008,CA-2017-110443,Standard Class,CK-12205,TEC-MA-10002073-0,0.2,1,1039.992,103.9992,2650,No
